,State,County,Tract,Drive,Carpooled,Transit,Walked,Other,MBSA,Service,Office,Construction,Production,IRural,IConstruction,IManufacturing,IWholesale,IRetail,IUtilities,IInformation,IFinance,IProfessional,ISocial,IRecreation,IOther,IPublic
1892,NC,Catawba,16952.250000000033,301950.0,30075.0,545.0,3235.0,3855.0,105165.0,53500.0,87625.0,31130.0,80155.0,2185.0,22245.0,92390.0,14635.0,41550.0,17955.0,3935.0,14500.0,22125.0,69910.0,28310.0,17105.0,10730.0
1893,NC,Chatham,13251.200000000004,106890.0,19495.0,1175.0,3710.0,1440.0,58510.0,21920.0,27175.0,16980.0,19575.0,3565.0,11130.0,21160.0,3770.0,13235.0,4755.0,2410.0,5885.0,15960.0,38485.0,9970.0,9005.0,4830.0
1894,NC,Cherokee,325635.15,47810.0,5500.0,0.0,845.0,210.0,14745.0,10455.0,11375.0,10520.0,9720.0,2035.0,8040.0,6605.0,1080.0,6320.0,2020.0,735.0,2810.0,4155.0,14430.0,3320.0,2960.0,2305.0
1895,NC,Chowan,139520.15,20795.0,5520.0,60.0,860.0,1675.0,8225.0,5450.0,7280.0,5045.0,4040.0,1175.0,4075.0,3845.0,640.0,2975.0,1435.0,195.0,1335.0,1630.0,7550.0,1985.0,1760.0,1440.0
1896,NC,Clay,95015.0,16215.0,2665.0,0.0,140.0,280.0,6060.0,3660.0,4725.0,3410.0,2745.0,125.0,2910.0,1585.0,390.0,2865.0,680.0,45.0,1070.0,1705.0,5390.0,1675.0,1090.0,1070.0
1897,NC,Cleveland,1045960.9000000006,170710.0,16590.0,335.0,3035.0,2125.0,57265.0,34315.0,47405.0,20775.0,43335.0,2780.0,13495.0,42240.0,4960.0,25115.0,11980.0,1865.0,6670.0,12205.0,47420.0,15590.0,11475.0,7300.0
1898,NC,Columbus,604955.0,84615.0,16920.0,160.0,1340.0,1695.0,27535.0,25575.0,24785.0,16300.0,16220.0,3760.0,10900.0,12540.0,3395.0,12750.0,6295.0,1225.0,5870.0,4390.0,28970.0,8770.0,4675.0,6875.0
1899,NC,Craven,1008761.2500000008,165625.0,32850.0,140.0,7865.0,3940.0,57275.0,36950.0,47210.0,27295.0,25250.0,3945.0,14520.0,21900.0,3755.0,19190.0,10095.0,3415.0,8020.0,14915.0,41310.0,19810.0,9905.0,23200.0
1900,NC,Cumberland,106219.04999999992,571055.0,68250.0,2885.0,20405.0,9225.0,189165.0,115955.0,152290.0,54950.0,75975.0,5455.0,35855.0,52145.0,13530.0,78375.0,24460.0,13270.0,24135.0,43575.0,155845.0,57060.0,29805.0,54825.0
1901,NC,Currituck,88095.44999999998,46130.0,6980.0,180.0,750.0,1070.0,17655.0,8600.0,15550.0,10305.0,4855.0,620.0,9785.0,3650.0,1085.0,9080.0,2700.0,670.0,4810.0,4285.0,9025.0,4845.0,2785.0,3625.0
1902,NC,Dare,535680.4500000002,66965.0,9500.0,260.0,1990.0,2040.0,30360.0,16270.0,22170.0,16105.0,4795.0,1705.0,12005.0,4155.0,1595.0,11710.0,2490.0,920.0,9250.0,7600.0,11910.0,15950.0,4775.0,5635.0
1903,NC,Davidson,103757.29999999992,314935.0,37030.0,675.0,2795.0,2125.0,99880.0,52650.0,98205.0,44375.0,78005.0,2600.0,28505.0,90635.0,9685.0,44010.0,19220.0,7950.0,20760.0,25500.0,72985.0,25280.0,16980.0,9005.0
1904,NC,Davie,28140.0,76065.0,7670.0,245.0,1620.0,600.0,29360.0,13135.0,23485.0,10115.0,15585.0,1675.0,6795.0,18325.0,2805.0,11575.0,4360.0,1455.0,5495.0,6360.0,19550.0,6025.0,5130.0,2130.0
1905,NC,Duplin,49780.44999999999,91000.0,19975.0,295.0,3260.0,1715.0,27445.0,20600.0,23990.0,26160.0,22695.0,14855.0,12940.0,20715.0,2915.0,14675.0,4530.0,550.0,2680.0,6330.0,22280.0,7305.0,6655.0,4460.0
1906,NC,Durham,53498.04999999998,474770.0,84655.0,21160.0,18575.0,8210.0,313055.0,102530.0,133800.0,53780.0,44265.0,1615.0,44195.0,40710.0,10585.0,53865.0,18840.0,17985.0,39270.0,85260.0,231510.0,54440.0,26455.0,22700.0
1907,NC,Edgecombe,14650.0,86040.0,14050.0,1055.0,1955.0,1400.0,22310.0,20530.0,25500.0,12255.0,28425.0,3950.0,7170.0,19405.0,2995.0,13300.0,7330.0,3785.0,4125.0,6340.0,23685.0,9155.0,3860.0,3920.0
1908,NC,Forsyth,12729.40000000004,658125.0,65305.0,9655.0,12475.0,13705.0,300000.0,132025.0,201430.0,68920.0,99145.0,2740.0,56210.0,102870.0,28975.0,85835.0,34920.0,14470.0,59390.0,75830.0,204945.0,72895.0,37995.0,24445.0
1909,NC,Franklin,36280.599999999984,103600.0,15265.0,345.0,2030.0,1425.0,39655.0,19230.0,30810.0,21745.0,19455.0,3135.0,19125.0,17795.0,4515.0,15825.0,6125.0,1835.0,5695.0,9695.0,27330.0,6040.0,5985.0,7795.0
1910,NC,Gaston,103211.89999999988,372500.0,44900.0,2430.0,2680.0,7620.0,137960.0,68625.0,113170.0,49075.0,83545.0,1600.0,35245.0,85125.0,18015.0,51180.0,28930.0,7690.0,26615.0,33855.0,90655.0,36615.0,23075.0,13775.0
1911,NC,Gates,145530.0,20395.0,2470.0,120.0,360.0,1090.0,7595.0,3365.0,4935.0,4615.0,4730.0,965.0,3055.0,4210.0,645.0,3180.0,1430.0,160.0,820.0,1115.0,6105.0,1055.0,765.0,1735.0
1912,NC,Graham,138030.0,14060.0,1210.0,0.0,545.0,0.0,3555.0,4190.0,3620.0,2725.0,2635.0,250.0,1735.0,2000.0,85.0,2100.0,985.0,265.0,875.0,675.0,3510.0,2385.0,665.0,1195.0
1913,NC,Granville,630810.9500000004,107770.0,11575.0,0.0,1110.0,1015.0,39110.0,23000.0,30640.0,15055.0,21730.0,3270.0,9940.0,23245.0,3865.0,15010.0,3980.0,1610.0,6395.0,10705.0,31770.0,5605.0,4665.0,9475.0
1914,NC,Greene,190035.15,34070.0,5180.0,0.0,130.0,860.0,8525.0,10125.0,8530.0,6945.0,7990.0,2050.0,4055.0,7225.0,625.0,3610.0,1605.0,710.0,1225.0,1510.0,11550.0,2185.0,2005.0,3760.0
1915,NC,Guilford,132012.8999999999,931420.0,103305.0,17410.0,18765.0,14260.0,403715.0,184265.0,321900.0,94610.0,149085.0,4390.0,69785.0,152900.0,47400.0,141655.0,60345.0,26315.0,100315.0,101935.0,255645.0,108385.0,52545.0,31960.0
1916,NC,Halifax,558355.15,85640.0,10945.0,240.0,1375.0,665.0,28075.0,20825.0,23805.0,11935.0,19225.0,3030.0,7520.0,16230.0,1795.0,13390.0,4805.0,1220.0,3695.0,5525.0,25440.0,8315.0,4770.0,8130.0
1917,NC,Harnett,95707.04999999992,186170.0,28290.0,605.0,3235.0,3605.0,62635.0,38855.0,50425.0,33630.0,35815.0,5275.0,22285.0,34265.0,4965.0,28365.0,7895.0,2910.0,9185.0,16800.0,48135.0,14385.0,9065.0,17830.0
1918,NC,Haywood,739530.3000000002,104960.0,13560.0,395.0,1875.0,1430.0,40405.0,21445.0,32660.0,19290.0,17675.0,955.0,15205.0,17080.0,3855.0,17625.0,6035.0,1870.0,7655.0,7590.0,29520.0,12330.0,7440.0,4315.0
1919,NC,Henderson,1259355.9000000006,177065.0,27635.0,210.0,3740.0,2040.0,75020.0,41450.0,52035.0,26030.0,34260.0,2335.0,20355.0,31125.0,5465.0,29130.0,8480.0,2775.0,12715.0,21305.0,53985.0,18600.0,15200.0,7325.0
1920,NC,Hertford,237570.15,34075.0,7615.0,80.0,460.0,715.0,12390.0,9185.0,9495.0,4875.0,9205.0,1410.0,1920.0,9125.0,570.0,5955.0,2110.0,275.0,1180.0,2040.0,13905.0,2220.0,1210.0,3230.0
1921,NC,Hoke,437095.6000000002,75320.0,8910.0,75.0,1595.0,2195.0,21135.0,18470.0,18620.0,10755.0,12480.0,2860.0,5655.0,10700.0,1020.0,9385.0,3055.0,1270.0,2905.0,5905.0,18165.0,8820.0,3385.0,8335.0
1922,NC,Hyde,145020.0,5700.0,1825.0,90.0,540.0,145.0,2700.0,2230.0,2565.0,1055.0,1230.0,1650.0,410.0,525.0,230.0,725.0,510.0,0.0,205.0,810.0,2320.0,895.0,385.0,1115.0
1923,NC,Iredell,134320.1999999999,294435.0,33445.0,1295.0,2480.0,3445.0,103505.0,53085.0,89820.0,40245.0,71305.0,3645.0,25765.0,66440.0,13870.0,51155.0,17760.0,4935.0,19640.0,26720.0,68385.0,32375.0,17505.0,9765.0
1924,NC,Jackson,427230.0,69185.0,10840.0,355.0,4270.0,985.0,27780.0,22745.0,20910.0,10835.0,6885.0,1070.0,10060.0,3030.0,670.0,9765.0,3050.0,395.0,4000.0,6115.0,25230.0,18440.0,4675.0,2655.0
1925,NC,Johnston,51051.49999999996,302385.0,50260.0,500.0,2710.0,4235.0,122705.0,52655.0,100760.0,58010.0,46345.0,6040.0,48630.0,44510.0,15530.0,45290.0,19830.0,6295.0,24265.0,31405.0,68580.0,24620.0,18635.0,26845.0
1926,NC,Jones,138030.0,15225.0,3810.0,120.0,465.0,405.0,5520.0,3710.0,4765.0,3420.0,3575.0,1965.0,2100.0,2750.0,1030.0,2235.0,715.0,125.0,710.0,1425.0,5030.0,1515.0,420.0,970.0
1927,NC,Lee,19780.9,97795.0,19515.0,360.0,950.0,2305.0,34845.0,19315.0,28200.0,14460.0,28685.0,1885.0,10920.0,33370.0,4340.0,15100.0,4235.0,1245.0,3940.0,7700.0,23425.0,7800.0,5775.0,5770.0
1928,NC,Lenoir,8075.150000000002,93355.0,20270.0,775.0,1980.0,2065.0,34820.0,24815.0,24945.0,17550.0,24415.0,4485.0,9995.0,22210.0,3175.0,11685.0,4460.0,1450.0,3905.0,5925.0,37425.0,8775.0,6495.0,6560.0
1929,NC,Lincoln,63670.89999999997,142290.0,18625.0,470.0,1230.0,1895.0,48875.0,23945.0,43470.0,21380.0,36475.0,2340.0,15595.0,35055.0,6495.0,20700.0,12950.0,2560.0,10825.0,11965.0,30375.0,12005.0,7155.0,6125.0
1930,NC,Macon,436680.3000000001,55950.0,9885.0,0.0,950.0,520.0,21750.0,13200.0,17395.0,13605.0,6815.0,1190.0,11175.0,6285.0,905.0,9970.0,2520.0,1290.0,5030.0,6145.0,14095.0,7575.0,4555.0,2030.0
1931,NC,Madison,3125.0,31625.0,5455.0,0.0,1245.0,70.0,11665.0,8025.0,10925.0,5175.0,7165.0,950.0,3885.0,5755.0,1225.0,5465.0,2145.0,350.0,1685.0,2600.0,12425.0,3680.0,1445.0,1345.0
1932,NC,Martin,291105.0,39385.0,6720.0,0.0,1625.0,655.0,13780.0,9380.0,11710.0,7130.0,8930.0,2340.0,3365.0,8415.0,1370.0,4960.0,2115.0,640.0,2330.0,3665.0,13750.0,3585.0,1800.0,2595.0
1933,NC,Mcdowell,485270.1500000001,75690.0,13070.0,0.0,1710.0,710.0,26880.0,17885.0,19080.0,11055.0,21750.0,2135.0,7345.0,24125.0,1610.0,9695.0,4130.0,605.0,2615.0,4745.0,22315.0,8345.0,4080.0,4905.0
1934,NC,Mecklenburg,197207.49999999977,1709610.0,266590.0,72965.0,40680.0,23920.0,917495.0,328725.0,612130.0,181310.0,230515.0,4560.0,174400.0,187055.0,85435.0,245110.0,124750.0,62235.0,318300.0,275390.0,423010.0,213125.0,110300.0,46505.0
1935,NC,Mitchell,190050.0,25470.0,4440.0,0.0,400.0,80.0,7675.0,5335.0,5870.0,6380.0,7215.0,2220.0,3635.0,6160.0,1090.0,3055.0,1395.0,500.0,1095.0,800.0,7365.0,2045.0,1055.0,2060.0
1936,NC,Montgomery,288095.15,44685.0,7035.0,180.0,750.0,275.0,13860.0,10090.0,8320.0,6375.0,16485.0,1910.0,4980.0,14205.0,1600.0,4200.0,1820.0,215.0,2080.0,3065.0,12090.0,4000.0,2780.0,2185.0
1937,NC,Moore,855555.9000000006,141190.0,16905.0,155.0,2220.0,2310.0,59145.0,39205.0,36580.0,17835.0,17510.0,4550.0,14990.0,15105.0,3100.0,19290.0,5465.0,3060.0,7535.0,14785.0,42680.0,20565.0,9830.0,9320.0
1938,NC,Nash,9730.750000000004,176985.0,24515.0,1385.0,2455.0,1865.0,66800.0,30525.0,59215.0,23180.0,38520.0,5665.0,14940.0,36700.0,10110.0,28605.0,10265.0,4785.0,13325.0,14660.0,45935.0,16075.0,8750.0,8425.0
1939,NC,New Hanover,123235.69999999994,399425.0,45590.0,3115.0,9055.0,8505.0,183115.0,98625.0,127200.0,45605.0,42125.0,875.0,42800.0,35020.0,14805.0,57025.0,18780.0,15000.0,33690.0,57505.0,115570.0,65680.0,25370.0,14550.0
1940,NC,Northampton,230070.15,33175.0,5515.0,10.0,425.0,300.0,9680.0,10130.0,9180.0,4395.0,7550.0,1405.0,2480.0,6010.0,900.0,6020.0,1980.0,345.0,570.0,3050.0,9135.0,2875.0,1715.0,4450.0
1941,NC,Onslow,51361.14999999998,292375.0,70405.0,1345.0,26390.0,9455.0,80310.0,58310.0,70645.0,41185.0,28785.0,3715.0,30490.0,12045.0,4150.0,35475.0,12380.0,3940.0,13305.0,21560.0,57445.0,36005.0,14915.0,33810.0
1942,NC,Orange,15807.55000000002,214245.0,36075.0,22775.0,15985.0,9500.0,169880.0,51980.0,65220.0,22930.0,17415.0,3485.0,18995.0,18620.0,5515.0,28460.0,5345.0,6625.0,16175.0,42000.0,123515.0,34395.0,14100.0,10195.0
1943,NC,Pamlico,239535.3,19615.0,3910.0,50.0,580.0,480.0,7600.0,4190.0,5995.0,4355.0,4145.0,1170.0,2680.0,4000.0,335.0,2710.0,2075.0,170.0,1140.0,2145.0,5765.0,2245.0,860.0,990.0
1944,NC,Pasquotank,480225.4500000002,69955.0,12550.0,275.0,1585.0,3285.0,27950.0,18705.0,19730.0,10680.0,10670.0,1705.0,8040.0,6620.0,2075.0,11140.0,2930.0,1115.0,3760.0,6315.0,25055.0,8735.0,4415.0,5830.0
1945,NC,Pender,739746.4000000006,84775.0,13960.0,100.0,710.0,1250.0,28300.0,19075.0,27310.0,19550.0,14510.0,3025.0,15090.0,11890.0,3415.0,17840.0,4775.0,1540.0,5705.0,8705.0,20155.0,7095.0,4250.0,5260.0
1946,NC,Perquimans,138025.15,20975.0,2505.0,210.0,790.0,905.0,7230.0,4270.0,6855.0,3460.0,4175.0,1230.0,1535.0,2090.0,1000.0,4100.0,1505.0,105.0,1135.0,2190.0,5680.0,1800.0,1375.0,2245.0
1947,NC,Person,322135.15,70915.0,11055.0,30.0,1055.0,190.0,24090.0,14205.0,21130.0,12865.0,15775.0,2455.0,8830.0,14930.0,2645.0,9275.0,5745.0,1475.0,3525.0,7710.0,19310.0,4575.0,3520.0,4070.0
1948,NC,Pitt,1596.7999999999988,308155.0,39780.0,1865.0,7350.0,11240.0,142335.0,71150.0,94140.0,34950.0,44070.0,5910.0,25000.0,37295.0,10030.0,44125.0,12230.0,5910.0,19925.0,25025.0,124890.0,43410.0,18600.0,14295.0
1949,NC,Polk,322070.80000000005,31760.0,5575.0,270.0,605.0,195.0,10760.0,7060.0,10295.0,6935.0,6300.0,1115.0,4430.0,6900.0,660.0,4975.0,1935.0,615.0,2060.0,2305.0,8235.0,3160.0,2130.0,2830.0
1950,NC,Randolph,43297.599999999984,269735.0,38005.0,175.0,2910.0,1955.0,81885.0,45425.0,74180.0,41985.0,85490.0,6190.0,26070.0,93505.0,9910.0,34360.0,16690.0,4940.0,14435.0,20335.0,57000.0,21765.0,16285.0,7480.0
1951,NC,Richmond,533830.0,68550.0,9135.0,0.0,570.0,360.0,19190.0,17695.0,16460.0,11535.0,17310.0,2080.0,6520.0,15240.0,1010.0,11340.0,4605.0,1205.0,2755.0,3790.0,17320.0,5890.0,3630.0,6805.0
1952,NC,Robeson,1489546.6500000008,189895.0,35880.0,130.0,4295.0,2090.0,61575.0,44130.0,46550.0,43045.0,47125.0,9435.0,31195.0,41700.0,4785.0,21955.0,9715.0,2150.0,8260.0,10790.0,65895.0,16500.0,9550.0,10495.0
1953,NC,Rockingham,42870.74999999999,163340.0,27085.0,210.0,2430.0,1085.0,49140.0,31510.0,48515.0,26525.0,49015.0,3175.0,17000.0,49615.0,7075.0,23315.0,10045.0,2270.0,9705.0,14580.0,40555.0,10620.0,9780.0,6970.0
1954,NC,Rowan,76731.94999999997,250175.0,31205.0,1580.0,3715.0,3575.0,81540.0,50835.0,68770.0,36290.0,67335.0,2280.0,26270.0,58240.0,10765.0,41020.0,16685.0,3235.0,11275.0,20220.0,66090.0,23865.0,14230.0,10595.0
1955,NC,Rutherford,624445.15,106190.0,14030.0,230.0,2010.0,1440.0,35325.0,23860.0,28855.0,14310.0,30070.0,970.0,9600.0,26380.0,3540.0,18485.0,5910.0,1855.0,5185.0,7965.0,32805.0,8395.0,6865.0,4465.0
1956,NC,Sampson,533790.15,108355.0,18910.0,315.0,2335.0,1470.0,37695.0,21320.0,25770.0,22680.0,30265.0,15105.0,9985.0,22830.0,4230.0,17610.0,5935.0,2105.0,4110.0,6160.0,29625.0,6840.0,7000.0,6195.0
1957,NC,Scotland,3610.150000000001,50030.0,4915.0,0.0,965.0,590.0,17815.0,11135.0,14335.0,6195.0,10110.0,2150.0,2750.0,11200.0,1375.0,7375.0,1965.0,280.0,2110.0,3005.0,16360.0,3965.0,2895.0,4160.0
1958,NC,Stanly,604945.4500000002,108135.0,14150.0,65.0,1455.0,1705.0,37915.0,24600.0,28130.0,18835.0,22090.0,1565.0,12285.0,22660.0,3575.0,14115.0,5565.0,2340.0,7085.0,7070.0,31080.0,8590.0,8035.0,7605.0
1959,NC,Stokes,31690.4,87225.0,10385.0,325.0,910.0,975.0,24500.0,14945.0,27420.0,16965.0,21635.0,1285.0,9575.0,25225.0,2805.0,12700.0,5275.0,1300.0,5720.0,7820.0,19085.0,7105.0,4330.0,3240.0
1960,NC,Surry,1023741.5000000008,133020.0,17605.0,950.0,2005.0,1260.0,44030.0,27015.0,36125.0,23425.0,33075.0,4185.0,15710.0,32215.0,5410.0,20930.0,6775.0,2145.0,6185.0,9745.0,36070.0,12070.0,7810.0,4420.0
1961,NC,Swain,240055.15,23935.0,1785.0,0.0,350.0,105.0,9815.0,8680.0,4095.0,2920.0,2440.0,335.0,2880.0,1680.0,280.0,2005.0,730.0,465.0,1220.0,2055.0,6680.0,5165.0,975.0,3480.0
1962,NC,Transylvania,336125.15,48355.0,9095.0,0.0,1865.0,1550.0,19120.0,14015.0,12945.0,11105.0,8190.0,2030.0,8465.0,5410.0,765.0,8135.0,2255.0,1415.0,3055.0,5605.0,16215.0,5275.0,3930.0,2820.0
1963,NC,Tyrrell,48005.0,5790.0,1275.0,0.0,100.0,5.0,1840.0,1180.0,1780.0,1370.0,1440.0,725.0,360.0,830.0,105.0,970.0,110.0,80.0,355.0,295.0,1365.0,615.0,780.0,1020.0
1964,NC,Union,42214.3,357765.0,47685.0,2225.0,2960.0,3770.0,163115.0,61835.0,121210.0,53275.0,51655.0,4940.0,48490.0,58585.0,20260.0,56555.0,17785.0,11280.0,39960.0,45625.0,81595.0,30010.0,22390.0,13615.0
1965,NC,Vance,480275.0,68035.0,11175.0,90.0,1220.0,1510.0,20835.0,18145.0,22010.0,8855.0,16510.0,1335.0,5690.0,15425.0,2650.0,11875.0,2780.0,1155.0,2865.0,5380.0,21265.0,7240.0,3355.0,5340.0
1966,NC,Wake,590017.9500000011,1724790.0,212665.0,23175.0,34080.0,30315.0,1068525.0,276720.0,543500.0,167530.0,141345.0,8695.0,160825.0,203940.0,67980.0,227255.0,80365.0,75415.0,161215.0,369105.0,452505.0,176400.0,97880.0,116040.0
1967,NC,Warren,285060.3,26875.0,4000.0,95.0,710.0,205.0,10010.0,6235.0,7215.0,4785.0,6110.0,2410.0,2905.0,4165.0,670.0,4755.0,1505.0,330.0,715.0,1440.0,10795.0,1335.0,800.0,2530.0
1968,NC,Washington,142530.0,16920.0,3650.0,130.0,380.0,1040.0,6730.0,5560.0,4455.0,2870.0,3910.0,2280.0,1080.0,2920.0,1005.0,2015.0,785.0,420.0,630.0,1135.0,6790.0,2430.0,565.0,1470.0
1969,NC,Watauga,598375.4500000002,91680.0,15860.0,960.0,8075.0,715.0,42685.0,28820.0,34845.0,12780.0,8620.0,1300.0,10410.0,3650.0,1920.0,19090.0,3100.0,1045.0,8395.0,5785.0,38030.0,23725.0,7960.0,3340.0
1970,NC,Wayne,1136.3499999999992,220535.0,29695.0,1290.0,3365.0,2550.0,73250.0,45855.0,56335.0,34410.0,42670.0,10045.0,17760.0,35960.0,9290.0,29915.0,11250.0,2765.0,9595.0,14255.0,64375.0,16990.0,13055.0,17265.0
1971,NC,Wilkes,672480.3000000003,119195.0,17380.0,440.0,2005.0,500.0,37040.0,22895.0,40075.0,19770.0,28200.0,4565.0,13675.0,26060.0,4205.0,25075.0,5620.0,1825.0,7655.0,10975.0,28160.0,9160.0,6425.0,4580.0
1972,NC,Wilson,830.2999999999997,137920.0,19660.0,945.0,2500.0,2615.0,48975.0,28300.0,38910.0,21720.0,32465.0,3600.0,14760.0,32565.0,7000.0,19635.0,6850.0,1485.0,11100.0,9965.0,37315.0,11720.0,7465.0,6910.0
1973,NC,Yadkin,17605.300000000007,71085.0,9650.0,175.0,550.0,1305.0,24205.0,13570.0,17505.0,12695.0,19150.0,2950.0,7925.0,18995.0,2795.0,9105.0,4160.0,825.0,3930.0,4705.0,20035.0,5035.0,4260.0,2405.0
1974,NC,Yancey,240055.15,28480.0,5670.0,95.0,1230.0,185.0,8035.0,9115.0,7590.0,6720.0,7155.0,1215.0,4975.0,4695.0,670.0,4190.0,1720.0,815.0,1200.0,2815.0,8985.0,2500.0,3245.0,1590.0
1975,ND,Adams,48280.0,3460.0,745.0,0.0,370.0,15.0,2340.0,870.0,1295.0,585.0,665.0,1350.0,120.0,315.0,165.0,820.0,160.0,125.0,225.0,175.0,1325.0,615.0,120.0,240.0
1976,ND,Barnes,193620.0,20880.0,2465.0,0.0,1445.0,640.0,9605.0,5590.0,5370.0,3365.0,4185.0,3345.0,2520.0,3010.0,245.0,2995.0,1775.0,140.0,955.0,1640.0,7300.0,2030.0,965.0,1195.0
1977,ND,Benson,189670.0,8525.0,1055.0,230.0,980.0,170.0,3810.0,2875.0,2500.0,1275.0,1880.0,1795.0,690.0,990.0,335.0,625.0,625.0,60.0,640.0,235.0,2870.0,2330.0,455.0,690.0
1978,ND,Billings,48155.0,1250.0,155.0,10.0,260.0,45.0,1300.0,285.0,300.0,375.0,250.0,1075.0,130.0,45.0,40.0,65.0,125.0,20.0,60.0,25.0,310.0,295.0,150.0,170.0
1979,ND,Bottineau,142860.0,11095.0,1330.0,0.0,995.0,215.0,5085.0,2965.0,3365.0,2580.0,1155.0,3010.0,995.0,590.0,195.0,1610.0,505.0,95.0,960.0,800.0,3240.0,1480.0,645.0,1025.0
1980,ND,Bowman,96525.0,6160.0,455.0,0.0,950.0,110.0,2285.0,1340.0,1990.0,1365.0,1575.0,1585.0,430.0,245.0,325.0,1040.0,440.0,145.0,550.0,355.0,2005.0,610.0,495.0,330.0
1981,ND,Burke,47665.0,3210.0,670.0,10.0,410.0,80.0,1790.0,805.0,925.0,770.0,590.0,1600.0,255.0,130.0,120.0,245.0,345.0,30.0,305.0,200.0,840.0,235.0,185.0,390.0
1982,ND,Burleigh,10315.800000000005,176420.0,23575.0,765.0,5160.0,2220.0,83585.0,37195.0,58910.0,22830.0,17965.0,7145.0,15980.0,9805.0,5560.0,29415.0,14205.0,4475.0,16170.0,18060.0,51425.0,17580.0,11175.0,19490.0
1983,ND,Cass,18208.950000000008,347910.0,33915.0,4320.0,12845.0,8020.0,156100.0,67185.0,111805.0,38945.0,51920.0,8470.0,29355.0,39440.0,19405.0,54030.0,18595.0,9170.0,36425.0,40775.0,100990.0,38770.0,20195.0,10335.0
1984,ND,Cavalier,95100.0,7585.0,560.0,15.0,535.0,115.0,4000.0,1400.0,2245.0,1080.0,1285.0,2000.0,745.0,240.0,475.0,995.0,790.0,265.0,585.0,385.0,2445.0,390.0,375.0,320.0
1985,ND,Dickey,145995.0,9270.0,1385.0,0.0,1085.0,320.0,4070.0,2385.0,2770.0,1545.0,2445.0,1800.0,560.0,1745.0,890.0,1190.0,450.0,315.0,765.0,640.0,3465.0,735.0,400.0,260.0
1986,ND,Divide,47725.0,3965.0,200.0,0.0,365.0,45.0,2555.0,1075.0,925.0,985.0,395.0,1675.0,465.0,90.0,55.0,365.0,310.0,65.0,230.0,230.0,1130.0,520.0,260.0,540.0
1987,ND,Dunn,48110.0,5415.0,1220.0,0.0,595.0,80.0,3480.0,1340.0,1335.0,1755.0,1360.0,2700.0,870.0,940.0,220.0,985.0,480.0,110.0,240.0,65.0,1900.0,275.0,235.0,250.0
1988,ND,Eddy,47960.0,4030.0,580.0,0.0,300.0,75.0,2160.0,1040.0,1005.0,945.0,655.0,1100.0,470.0,495.0,55.0,555.0,95.0,105.0,245.0,125.0,1555.0,285.0,455.0,265.0
1989,ND,Emmons,48325.0,4855.0,915.0,0.0,825.0,75.0,3790.0,950.0,1625.0,1150.0,890.0,1920.0,850.0,230.0,280.0,870.0,480.0,50.0,290.0,390.0,2090.0,180.0,550.0,225.0
1990,ND,Foster,47980.0,6300.0,415.0,30.0,255.0,195.0,3455.0,1215.0,1535.0,800.0,1400.0,1620.0,570.0,770.0,270.0,865.0,420.0,175.0,385.0,335.0,1820.0,410.0,295.0,470.0
1991,ND,Golden Valley,48145.0,2930.0,250.0,0.0,255.0,0.0,1595.0,780.0,655.0,735.0,290.0,770.0,370.0,30.0,110.0,560.0,105.0,110.0,105.0,80.0,1030.0,395.0,290.0,100.0
1992,ND,Grand Forks,9885.4,153565.0,12980.0,2780.0,7405.0,3500.0,61080.0,38270.0,47125.0,17540.0,20365.0,5675.0,11610.0,13055.0,4595.0,28785.0,7235.0,2660.0,6900.0,11725.0,56630.0,19100.0,7180.0,9230.0
1993,ND,Grant,48295.0,3555.0,880.0,10.0,535.0,100.0,3375.0,815.0,995.0,710.0,755.0,2175.0,300.0,350.0,115.0,390.0,410.0,95.0,90.0,190.0,1790.0,235.0,275.0,235.0
1994,ND,Griggs,48430.0,4550.0,460.0,0.0,370.0,155.0,2385.0,1020.0,1125.0,980.0,690.0,1275.0,615.0,530.0,325.0,510.0,95.0,55.0,230.0,240.0,1285.0,465.0,355.0,220.0
1995,ND,Hettinger,96475.0,4240.0,730.0,0.0,380.0,75.0,3110.0,770.0,960.0,825.0,930.0,1665.0,440.0,265.0,255.0,705.0,495.0,150.0,370.0,60.0,1380.0,300.0,180.0,330.0
1996,ND,Kidder,48340.0,3340.0,670.0,0.0,470.0,5.0,2835.0,885.0,835.0,1075.0,760.0,2280.0,370.0,200.0,65.0,510.0,365.0,200.0,270.0,345.0,1075.0,240.0,310.0,160.0
1997,ND,Lamoure,97215.0,6970.0,900.0,0.0,1105.0,190.0,4590.0,1525.0,1770.0,1340.0,1530.0,2805.0,445.0,825.0,695.0,610.0,665.0,280.0,620.0,530.0,1805.0,545.0,445.0,485.0
1998,ND,Logan,48625.0,2425.0,450.0,5.0,560.0,95.0,1710.0,790.0,790.0,660.0,545.0,1170.0,320.0,280.0,220.0,465.0,270.0,0.0,210.0,120.0,865.0,215.0,150.0,210.0
1999,ND,Mchenry,95575.0,9645.0,1100.0,115.0,420.0,410.0,4010.0,1985.0,3100.0,2405.0,1760.0,2525.0,1205.0,645.0,685.0,1040.0,1470.0,130.0,590.0,745.0,2680.0,545.0,380.0,620.0
2000,ND,Mcintosh,48645.0,4140.0,555.0,15.0,1065.0,120.0,3030.0,1115.0,1060.0,940.0,770.0,1965.0,340.0,240.0,245.0,545.0,320.0,95.0,300.0,235.0,1750.0,255.0,350.0,275.0
