,State,County,Unnamed: 0,Tract,Drive,Carpooled,Transit,Walked,Other,MBSA,Service,Office,Construction,Production,IRural,IConstruction,IManufacturing,IWholesale,IRetail,IUtilities,IInformation,IFinance,IProfessional,ISocial,IRecreation,IOther,IPublic
1560,missouri,schuyler,1857035,47015.0,6760.0,1440.0,0.0,100.0,145.0,2330.0,1750.0,2205.0,1640.0,1550.0,915.0,1035.0,1330.0,100.0,1125.0,405.0,130.0,255.0,390.0,2370.0,355.0,715.0,350.0
1561,missouri,scotland,1857135,48015.0,7965.0,1410.0,0.0,285.0,165.0,3720.0,1605.0,3020.0,1400.0,1820.0,1610.0,480.0,1565.0,160.0,2040.0,725.0,115.0,250.0,325.0,2200.0,700.0,635.0,760.0
1562,missouri,scott,9287175,390345.0,69875.0,11165.0,360.0,945.0,1155.0,21055.0,16665.0,24395.0,8625.0,18940.0,3840.0,5435.0,14090.0,2190.0,12650.0,7835.0,1440.0,4110.0,4640.0,21420.0,6005.0,2895.0,3130.0
1563,missouri,shannon,1857735,47015.0,10635.0,3365.0,0.0,455.0,330.0,4280.0,2615.0,2635.0,2490.0,3955.0,1570.0,1395.0,2570.0,275.0,1725.0,985.0,95.0,605.0,290.0,3275.0,1420.0,1075.0,695.0
1564,missouri,shelby,2786790,67530.0,11075.0,1950.0,90.0,690.0,270.0,3940.0,2610.0,3155.0,2205.0,3170.0,1860.0,1280.0,1970.0,405.0,1950.0,1190.0,140.0,520.0,715.0,2755.0,750.0,855.0,690.0
1565,missouri,st. charles,73466445,1263323.9500000007,787920.0,64710.0,1535.0,7935.0,8105.0,368915.0,131260.0,258965.0,78610.0,86700.0,4195.0,65050.0,119060.0,36630.0,114610.0,46200.0,24855.0,91110.0,97790.0,177585.0,77455.0,43335.0,26575.0
1566,missouri,st. clair,2792940,72030.0,15110.0,2770.0,95.0,1050.0,225.0,6870.0,3010.0,5445.0,3430.0,3075.0,2570.0,2230.0,2020.0,910.0,2465.0,1710.0,195.0,890.0,1475.0,5195.0,535.0,540.0,1095.0
1567,missouri,st. francois,10242705,522845.30000000016,101480.0,16775.0,325.0,1320.0,1175.0,38125.0,24750.0,29750.0,16620.0,18265.0,2575.0,12285.0,13865.0,3240.0,16115.0,6485.0,1270.0,5575.0,6590.0,34340.0,7415.0,5340.0,12415.0
1568,missouri,st. louis,185822220,2151847.8500000047,1993740.0,180000.0,53335.0,35100.0,27885.0,1025315.0,375360.0,673340.0,142485.0,231005.0,8595.0,115265.0,255885.0,87520.0,270260.0,117045.0,70685.0,225475.0,296640.0,590610.0,218715.0,114185.0,76625.0
1569,missouri,st. louis city,99384805,600945.3500000002,504300.0,78365.0,76150.0,28945.0,12765.0,257355.0,174805.0,175205.0,45580.0,82820.0,1670.0,32460.0,64050.0,17415.0,72125.0,35995.0,19050.0,46910.0,81540.0,197570.0,91425.0,36375.0,39180.0
